"h","theta","layer_id","r_squared","rmse","r_um"
0.151356124843621,0.400173047723917,"781687",0.999999999999936,2.29925846631499e-08,198.208034402279
0.158489319246111,0.399801447245112,"781687",0.999999999999936,2.29925846631499e-08,189.287203344058
0.165958690743756,0.399404022852355,"781687",0.999999999999936,2.29925846631499e-08,180.767875822307
0.173780082874938,0.398979134714625,"781687",0.999999999999936,2.29925846631499e-08,172.631981201147
0.181970085860998,0.398525061344181,"781687",0.999999999999936,2.29925846631499e-08,164.862262157287
0.190546071796325,0.398039998830767,"781687",0.999999999999936,2.29925846631499e-08,157.442238074932
0.199526231496888,0.397522060626417,"781687",0.999999999999936,2.29925846631499e-08,150.356170088182
0.208929613085404,0.396969277972238,"781687",0.999999999999936,2.29925846631499e-08,143.589027696791
0.218776162394955,0.396379601065265,"781687",0.999999999999936,2.29925846631499e-08,137.126456884462
0.229086765276777,0.395750901069551,"781687",0.999999999999936,2.29925846631499e-08,130.95474967205
0.239883291901949,0.395080973080725,"781687",0.999999999999936,2.29925846631499e-08,125.060815041101
0.251188643150958,0.394367540156958,"781687",0.999999999999936,2.29925846631499e-08,119.432151166049
0.263026799189538,0.393608258531186,"781687",0.999999999999936,2.29925846631499e-08,114.056818896168
0.275422870333817,0.39280072411905,"781687",0.999999999999936,2.29925846631499e-08,108.92341643103
0.288403150312661,0.391942480433902,"781687",0.999999999999936,2.29925846631499e-08,104.02105513576
0.301995172040202,0.391031028013691,"781687",0.999999999999936,2.29925846631499e-08,99.3393364447773
0.316227766016838,0.390063835454269,"781687",0.999999999999936,2.29925846631499e-08,94.8683298050514
0.331131121482591,0.389038352128827,"781687",0.999999999999936,2.29925846631499e-08,90.5985516120605
0.346736850452532,0.387952022653595,"781687",0.999999999999936,2.29925846631499e-08,86.5209450937982
0.363078054770101,0.386802303134985,"781687",0.999999999999936,2.29925846631499e-08,82.626861100145
0.380189396320561,0.385586679202856,"781687",0.999999999999936,2.29925846631499e-08,78.9080397568614
0.398107170553497,0.384302685798425,"781687",0.999999999999936,2.29925846631499e-08,75.3565929452874
0.416869383470336,0.382947928643609,"781687",0.999999999999936,2.29925846631499e-08,71.9649875705847
0.436515832240166,0.381520107271686,"781687",0.999999999999936,2.29925846631499e-08,68.7260295830332
0.457088189614875,0.380017039447761,"781687",0.999999999999936,2.29925846631499e-08,65.6328487184866
0.478630092322638,0.378436686752729,"781687",0.999999999999936,2.29925846631499e-08,62.6788839256212
0.501187233627272,0.376777181047576,"781687",0.999999999999936,2.29925846631499e-08,59.8578694490664
0.524807460249773,0.375036851477803,"781687",0.999999999999936,2.29925846631499e-08,57.1638215388974
0.549540873857625,0.373214251622601,"781687",0.999999999999936,2.29925846631499e-08,54.5910257582995
0.575439937337157,0.37130818634261,"781687",0.999999999999936,2.29925846631499e-08,52.1340248624813
0.602559586074358,0.369317737836242,"781687",0.999999999999936,2.29925846631499e-08,49.7876072231268
0.630957344480193,0.367242290380488,"781687",0.999999999999936,2.29925846631499e-08,47.5467957738334
0.660693448007596,0.365081553210397,"781687",0.999999999999936,2.29925846631499e-08,45.4068374530862
0.691830970918937,0.362835580984616,"781687",0.999999999999936,2.29925846631499e-08,43.3631931223778
0.72443596007499,0.360504791294466,"781687",0.999999999999936,2.29925846631499e-08,41.4115279380865
0.758577575029184,0.358089978702494,"781687",0.999999999999936,2.29925846631499e-08,39.5477021566922
0.794328234724282,0.355592324843966,"781687",0.999999999999936,2.29925846631499e-08,37.767762353825
0.831763771102671,0.353013404191188,"781687",0.999999999999936,2.29925846631499e-08,36.0679330385224
0.87096358995608,0.350355185164578,"781687",0.999999999999936,2.29925846631499e-08,34.4446086449065
0.91201083935591,0.347620026373978,"781687",0.999999999999936,2.29925846631499e-08,32.8943458842956
0.954992586021436,0.344810667885519,"781687",0.999999999999936,2.29925846631499e-08,31.413856441527
1,0.341930217529544,"781687",0.999999999999936,2.29925846631499e-08,30
1.0471285480509,0.338982132388891,"781687",0.999999999999936,2.29925846631499e-08,28.6497775806431
1.09647819614319,0.335970195729368,"781687",0.999999999999936,2.29925846631499e-08,27.3603251806773
1.14815362149688,0.332898489750299,"781687",0.999999999999936,2.29925846631499e-08,26.1289076986824
1.20226443461741,0.329771364637738,"781687",0.999999999999936,2.29925846631499e-08,24.9529131330801
1.25892541179417,0.326593404492073,"781687",0.999999999999936,2.29925846631499e-08,23.8298470417284
1.31825673855641,0.323369390771582,"781687",0.999999999999936,2.29925846631499e-08,22.7573272508755
1.38038426460289,0.320104263941733,"781687",0.999999999999936,2.29925846631499e-08,21.7330788022497
1.44543977074593,0.316803084045044,"781687",0.999999999999936,2.29925846631499e-08,20.7549291275681
1.51356124843621,0.313470990908109,"781687",0.999999999999936,2.29925846631499e-08,19.8208034402279
1.58489319246111,0.310113164681858,"781687",0.999999999999936,2.29925846631499e-08,18.9287203344058
1.65958690743756,0.306734787370143,"781687",0.999999999999936,2.29925846631499e-08,18.0767875822307
1.73780082874938,0.30334100594338,"781687",0.999999999999936,2.29925846631499e-08,17.2631981201147
1.81970085860998,0.299936897561437,"781687",0.999999999999936,2.29925846631499e-08,16.4862262157287
1.90546071796325,0.296527437347297,"781687",0.999999999999936,2.29925846631499e-08,15.7442238074932
1.99526231496888,0.293117469064024,"781687",0.999999999999936,2.29925846631499e-08,15.0356170088182
2.08929613085404,0.289711678956228,"781687",0.999999999999936,2.29925846631499e-08,14.3589027696792
2.18776162394955,0.286314572926918,"781687",0.999999999999936,2.29925846631499e-08,13.7126456884463
2.29086765276777,0.282930457134662,"781687",0.999999999999936,2.29925846631499e-08,13.095474967205
2.39883291901949,0.279563422016637,"781687",0.999999999999936,2.29925846631499e-08,12.5060815041101
2.51188643150958,0.276217329672525,"781687",0.999999999999936,2.29925846631499e-08,11.9432151166049
2.63026799189538,0.272895804483522,"781687",0.999999999999936,2.29925846631499e-08,11.4056818896168
2.75422870333817,0.269602226790633,"781687",0.999999999999936,2.29925846631499e-08,10.892341643103
2.88403150312661,0.266339729417182,"781687",0.999999999999936,2.29925846631499e-08,10.402105513576
3.01995172040202,0.26311119679167,"781687",0.999999999999936,2.29925846631499e-08,9.93393364447773
3.16227766016838,0.259919266408229,"781687",0.999999999999936,2.29925846631499e-08,9.48683298050514
3.31131121482591,0.256766332351939,"781687",0.999999999999936,2.29925846631499e-08,9.05985516120605
3.46736850452532,0.253654550614124,"781687",0.999999999999936,2.29925846631499e-08,8.65209450937982
3.63078054770101,0.250585845927292,"781687",0.999999999999936,2.29925846631499e-08,8.2626861100145
3.80189396320561,0.247561919859303,"781687",0.999999999999936,2.29925846631499e-08,7.89080397568614
3.98107170553497,0.244584259920546,"781687",0.999999999999936,2.29925846631499e-08,7.53565929452874
4.16869383470335,0.241654149455238,"781687",0.999999999999936,2.29925846631499e-08,7.19649875705847
4.36515832240166,0.238772678107391,"781687",0.999999999999936,2.29925846631499e-08,6.87260295830332
4.57088189614875,0.235940752672679,"781687",0.999999999999936,2.29925846631499e-08,6.56328487184866
4.78630092322638,0.233159108168619,"781687",0.999999999999936,2.29925846631499e-08,6.26788839256212
5.01187233627272,0.230428318976498,"781687",0.999999999999936,2.29925846631499e-08,5.98578694490664
5.24807460249773,0.227748809928875,"781687",0.999999999999936,2.29925846631499e-08,5.71638215388974
5.49540873857625,0.225120867235924,"781687",0.999999999999936,2.29925846631499e-08,5.45910257582995
5.75439937337157,0.222544649161953,"781687",0.999999999999936,2.29925846631499e-08,5.21340248624812
6.02559586074358,0.220020196380146,"781687",0.999999999999936,2.29925846631499e-08,4.97876072231268
6.30957344480194,0.21754744194866,"781687",0.999999999999936,2.29925846631499e-08,4.75467957738334
6.60693448007596,0.21512622086474,"781687",0.999999999999936,2.29925846631499e-08,4.54068374530863
6.91830970918936,0.212756279165431,"781687",0.999999999999936,2.29925846631499e-08,4.33631931223778
7.2443596007499,0.210437282553884,"781687",0.999999999999936,2.29925846631499e-08,4.14115279380866
7.58577575029184,0.208168824539191,"781687",0.999999999999936,2.29925846631499e-08,3.95477021566922
7.94328234724281,0.205950434085274,"781687",0.999999999999936,2.29925846631499e-08,3.7767762353825
8.31763771102671,0.20378158277071,"781687",0.999999999999936,2.29925846631499e-08,3.60679330385224
8.7096358995608,0.2016616914666,"781687",0.999999999999936,2.29925846631499e-08,3.44446086449065
9.1201083935591,0.199590136543789,"781687",0.999999999999936,2.29925846631499e-08,3.28943458842956
9.54992586021436,0.19756625562409,"781687",0.999999999999936,2.29925846631499e-08,3.1413856441527
10,0.195589352892705,"781687",0.999999999999936,2.29925846631499e-08,3
10.471285480509,0.193658703990889,"781687",0.999999999999936,2.29925846631499e-08,2.86497775806431
10.9647819614319,0.191773560509232,"781687",0.999999999999936,2.29925846631499e-08,2.73603251806773
11.4815362149688,0.189933154102706,"781687",0.999999999999936,2.29925846631499e-08,2.61289076986824
12.0226443461741,0.188136700249053,"781687",0.999999999999936,2.29925846631499e-08,2.49529131330801
12.5892541179417,0.186383401672123,"781687",0.999999999999936,2.29925846631499e-08,2.38298470417284
13.1825673855641,0.184672451451584,"781687",0.999999999999936,2.29925846631499e-08,2.27573272508755
13.8038426460289,0.183003035839989,"781687",0.999999999999936,2.29925846631499e-08,2.17330788022497
14.4543977074593,0.181374336807574,"781687",0.999999999999936,2.29925846631499e-08,2.07549291275681
15.1356124843621,0.179785534334439,"781687",0.999999999999936,2.29925846631499e-08,1.98208034402279
15.8489319246111,0.178235808468951,"781687",0.999999999999936,2.29925846631499e-08,1.89287203344058
16.5958690743756,0.176724341170282,"781687",0.999999999999936,2.29925846631499e-08,1.80767875822307
17.3780082874938,0.17525031795211,"781687",0.999999999999936,2.29925846631499e-08,1.72631981201147
18.1970085860998,0.173812929343504,"781687",0.999999999999936,2.29925846631499e-08,1.64862262157287
19.0546071796325,0.172411372182101,"781687",0.999999999999936,2.29925846631499e-08,1.57442238074932
19.9526231496888,0.171044850753711,"781687",0.999999999999936,2.29925846631499e-08,1.50356170088182
20.8929613085404,0.169712577791547,"781687",0.999999999999936,2.29925846631499e-08,1.43589027696791
21.8776162394955,0.168413775347386,"781687",0.999999999999936,2.29925846631499e-08,1.37126456884463
22.9086765276777,0.167147675546092,"781687",0.999999999999936,2.29925846631499e-08,1.3095474967205
23.9883291901949,0.165913521234087,"781687",0.999999999999936,2.29925846631499e-08,1.25060815041101
25.1188643150958,0.164710566531571,"781687",0.999999999999936,2.29925846631499e-08,1.19432151166049
26.3026799189538,0.163538077297533,"781687",0.999999999999936,2.29925846631499e-08,1.14056818896168
27.5422870333817,0.162395331515871,"781687",0.999999999999936,2.29925846631499e-08,1.0892341643103
28.8403150312661,0.161281619610309,"781687",0.999999999999936,2.29925846631499e-08,1.0402105513576
30.1995172040202,0.160196244695117,"781687",0.999999999999936,2.29925846631499e-08,0.993393364447773
31.6227766016838,0.159138522768106,"781687",0.999999999999936,2.29925846631499e-08,0.948683298050514
33.1131121482591,0.158107782851795,"781687",0.999999999999936,2.29925846631499e-08,0.905985516120605
34.6736850452532,0.157103367088157,"781687",0.999999999999936,2.29925846631499e-08,0.865209450937982
36.3078054770101,0.156124630791861,"781687",0.999999999999936,2.29925846631499e-08,0.82626861100145
38.0189396320561,0.155170942466529,"781687",0.999999999999936,2.29925846631499e-08,0.789080397568614
39.8107170553497,0.154241683788088,"781687",0.999999999999936,2.29925846631499e-08,0.753565929452874
41.6869383470336,0.153336249558955,"781687",0.999999999999936,2.29925846631499e-08,0.719649875705847
43.6515832240166,0.152454047636434,"781687",0.999999999999936,2.29925846631499e-08,0.687260295830332
45.7088189614875,0.151594498838412,"781687",0.999999999999936,2.29925846631499e-08,0.656328487184866
47.8630092322638,0.150757036829141,"781687",0.999999999999936,2.29925846631499e-08,0.626788839256212
50.1187233627273,0.149941107987623,"781687",0.999999999999936,2.29925846631499e-08,0.598578694490664
52.4807460249773,0.149146171260896,"781687",0.999999999999936,2.29925846631499e-08,0.571638215388974
54.9540873857625,0.148371698004289,"781687",0.999999999999936,2.29925846631499e-08,0.545910257582995
57.5439937337157,0.147617171810497,"781687",0.999999999999936,2.29925846631499e-08,0.521340248624812
60.2559586074358,0.146882088329172,"781687",0.999999999999936,2.29925846631499e-08,0.497876072231268
63.0957344480194,0.146165955078543,"781687",0.999999999999936,2.29925846631499e-08,0.475467957738334
66.0693448007596,0.14546829125042,"781687",0.999999999999936,2.29925846631499e-08,0.454068374530862
69.1830970918936,0.144788627509812,"781687",0.999999999999936,2.29925846631499e-08,0.433631931223778
72.443596007499,0.144126505790256,"781687",0.999999999999936,2.29925846631499e-08,0.414115279380866
75.8577575029184,0.143481479085835,"781687",0.999999999999936,2.29925846631499e-08,0.395477021566922
79.4328234724281,0.142853111240771,"781687",0.999999999999936,2.29925846631499e-08,0.37767762353825
83.1763771102671,0.142240976737369,"781687",0.999999999999936,2.29925846631499e-08,0.360679330385224
87.0963589956081,0.141644660483015,"781687",0.999999999999936,2.29925846631499e-08,0.344446086449065
91.201083935591,0.141063757596841,"781687",0.999999999999936,2.29925846631499e-08,0.328943458842956
95.4992586021436,0.140497873196622,"781687",0.999999999999936,2.29925846631499e-08,0.31413856441527
100,0.139946622186369,"781687",0.999999999999936,2.29925846631499e-08,0.3
104.71285480509,0.139409629045068,"781687",0.999999999999936,2.29925846631499e-08,0.28649777580643
109.647819614319,0.138886527616925,"781687",0.999999999999936,2.29925846631499e-08,0.273603251806773
114.815362149688,0.138376960903452,"781687",0.999999999999936,2.29925846631499e-08,0.261289076986824
120.226443461741,0.137880580857685,"781687",0.999999999999936,2.29925846631499e-08,0.249529131330801
125.892541179417,0.137397048180775,"781687",0.999999999999936,2.29925846631499e-08,0.238298470417285
131.825673855641,0.136926032121166,"781687",0.999999999999936,2.29925846631499e-08,0.227573272508755
138.038426460288,0.136467210276553,"781687",0.999999999999936,2.29925846631499e-08,0.217330788022497
144.543977074593,0.136020268398763,"781687",0.999999999999936,2.29925846631499e-08,0.207549291275681
151.356124843621,0.135584900201691,"781687",0.999999999999936,2.29925846631499e-08,0.198208034402279
158.489319246111,0.13516080717241,"781687",0.999999999999936,2.29925846631499e-08,0.189287203344058
165.958690743756,0.13474769838552,"781687",0.999999999999936,2.29925846631499e-08,0.180767875822307
173.780082874938,0.134345290320836,"781687",0.999999999999936,2.29925846631499e-08,0.172631981201147
181.970085860998,0.133953306684434,"781687",0.999999999999936,2.29925846631499e-08,0.164862262157287
190.546071796325,0.133571478233121,"781687",0.999999999999936,2.29925846631499e-08,0.157442238074932
199.526231496888,0.133199542602343,"781687",0.999999999999936,2.29925846631499e-08,0.150356170088182
208.929613085404,0.132837244137548,"781687",0.999999999999936,2.29925846631499e-08,0.143589027696791
218.776162394955,0.132484333729007,"781687",0.999999999999936,2.29925846631499e-08,0.137126456884463
229.086765276777,0.13214056865009,"781687",0.999999999999936,2.29925846631499e-08,0.13095474967205
239.883291901949,0.131805712398989,"781687",0.999999999999936,2.29925846631499e-08,0.125060815041101
251.188643150958,0.131479534543861,"781687",0.999999999999936,2.29925846631499e-08,0.119432151166049
263.026799189538,0.13116181057137,"781687",0.999999999999936,2.29925846631499e-08,0.114056818896168
275.422870333817,0.130852321738603,"781687",0.999999999999936,2.29925846631499e-08,0.10892341643103
288.403150312661,0.130550854928315,"781687",0.999999999999936,2.29925846631499e-08,0.10402105513576
301.995172040202,0.130257202507466,"781687",0.999999999999936,2.29925846631499e-08,0.0993393364447772
316.227766016838,0.129971162189021,"781687",0.999999999999936,2.29925846631499e-08,0.0948683298050514
331.131121482591,0.129692536896943,"781687",0.999999999999936,2.29925846631499e-08,0.0905985516120604
346.736850452532,0.129421134634358,"781687",0.999999999999936,2.29925846631499e-08,0.0865209450937982
363.078054770102,0.129156768354821,"781687",0.999999999999936,2.29925846631499e-08,0.0826268611001449
380.189396320561,0.128899255836643,"781687",0.999999999999936,2.29925846631499e-08,0.0789080397568614
398.107170553498,0.128648419560221,"781687",0.999999999999936,2.29925846631499e-08,0.0753565929452873
416.869383470335,0.128404086588321,"781687",0.999999999999936,2.29925846631499e-08,0.0719649875705847
436.515832240166,0.128166088449254,"781687",0.999999999999936,2.29925846631499e-08,0.0687260295830332
457.088189614875,0.127934261022898,"781687",0.999999999999936,2.29925846631499e-08,0.0656328487184866
478.630092322638,0.127708444429495,"781687",0.999999999999936,2.29925846631499e-08,0.0626788839256212
501.187233627272,0.127488482921184,"781687",0.999999999999936,2.29925846631499e-08,0.0598578694490664
524.807460249772,0.127274224776204,"781687",0.999999999999936,2.29925846631499e-08,0.0571638215388975
549.540873857625,0.127065522195711,"781687",0.999999999999936,2.29925846631499e-08,0.0545910257582995
575.439937337157,0.12686223120316,"781687",0.999999999999936,2.29925846631499e-08,0.0521340248624813
602.559586074358,0.126664211546185,"781687",0.999999999999936,2.29925846631499e-08,0.0497876072231268
630.957344480193,0.126471326600934,"781687",0.999999999999936,2.29925846631499e-08,0.0475467957738334
660.693448007596,0.126283443278798,"781687",0.999999999999936,2.29925846631499e-08,0.0454068374530862
691.830970918936,0.126100431935477,"781687",0.999999999999936,2.29925846631499e-08,0.0433631931223778
724.435960074991,0.125922166282338,"781687",0.999999999999936,2.29925846631499e-08,0.0414115279380865
758.577575029184,0.125748523300007,"781687",0.999999999999936,2.29925846631499e-08,0.0395477021566922
794.328234724282,0.125579383154141,"781687",0.999999999999936,2.29925846631499e-08,0.037767762353825
831.763771102671,0.125414629113339,"781687",0.999999999999936,2.29925846631499e-08,0.0360679330385224
870.963589956081,0.125254147469121,"781687",0.999999999999936,2.29925846631499e-08,0.0344446086449064
912.01083935591,0.125097827457953,"781687",0.999999999999936,2.29925846631499e-08,0.0328943458842956
954.992586021437,0.12494556118525,"781687",0.999999999999936,2.29925846631499e-08,0.031413856441527
1000,0.12479724355131,"781687",0.999999999999936,2.29925846631499e-08,0.03
0.01,0.335033140713924,"812885",0.988820200109577,0.00834310638090737,3000
0.010471285480509,0.33503093986108,"812885",0.988820200109577,0.00834310638090737,2864.97775806431
0.0109647819614319,0.335028602097823,"812885",0.988820200109577,0.00834310638090737,2736.03251806773
0.0114815362149688,0.33502611891273,"812885",0.988820200109577,0.00834310638090737,2612.89076986824
0.0120226443461741,0.335023481265943,"812885",0.988820200109577,0.00834310638090737,2495.29131330801
0.0125892541179417,0.335020679556456,"812885",0.988820200109577,0.00834310638090737,2382.98470417284
0.0131825673855641,0.335017703587378,"812885",0.988820200109577,0.00834310638090737,2275.73272508755
0.0138038426460289,0.335014542529068,"812885",0.988820200109577,0.00834310638090737,2173.30788022497
0.0144543977074593,0.335011184879998,"812885",0.988820200109577,0.00834310638090737,2075.49291275681
0.0151356124843621,0.335007618425218,"812885",0.988820200109577,0.00834310638090737,1982.08034402279
0.0158489319246111,0.335003830192267,"812885",0.988820200109577,0.00834310638090737,1892.87203344058
0.0165958690743756,0.334999806404377,"812885",0.988820200109577,0.00834310638090737,1807.67875822307
0.0173780082874938,0.334995532430823,"812885",0.988820200109577,0.00834310638090737,1726.31981201147
0.0181970085860998,0.334990992734223,"812885",0.988820200109577,0.00834310638090737,1648.62262157287
0.0190546071796325,0.334986170814618,"812885",0.988820200109577,0.00834310638090737,1574.42238074932
0.0199526231496888,0.334981049150143,"812885",0.988820200109577,0.00834310638090737,1503.56170088182
0.0208929613085404,0.334975609134076,"812885",0.988820200109577,0.00834310638090737,1435.89027696792
0.0218776162394955,0.33496983100805,"812885",0.988820200109577,0.00834310638090737,1371.26456884462
0.0229086765276777,0.334963693791208,"812885",0.988820200109577,0.00834310638090737,1309.5474967205
0.0239883291901949,0.334957175205054,"812885",0.988820200109577,0.00834310638090737,1250.60815041101
0.0251188643150958,0.334950251593742,"812885",0.988820200109577,0.00834310638090737,1194.32151166049
0.0263026799189538,0.334942897839544,"812885",0.988820200109577,0.00834310638090737,1140.56818896168
0.0275422870333817,0.334935087273213,"812885",0.988820200109577,0.00834310638090737,1089.2341643103
0.0288403150312661,0.334926791578927,"812885",0.988820200109577,0.00834310638090737,1040.2105513576
0.0301995172040202,0.334917980693526,"812885",0.988820200109577,0.00834310638090737,993.393364447773
0.0316227766016838,0.334908622699685,"812885",0.988820200109577,0.00834310638090737,948.683298050514
0.0331131121482591,0.334898683712691,"812885",0.988820200109577,0.00834310638090737,905.985516120605
0.0346736850452532,0.334888127760448,"812885",0.988820200109577,0.00834310638090737,865.209450937982
0.0363078054770101,0.33487691665633,"812885",0.988820200109577,0.00834310638090737,826.26861100145
0.0380189396320561,0.33486500986447,"812885",0.988820200109577,0.00834310638090737,789.080397568614
0.0398107170553497,0.334852364357066,"812885",0.988820200109577,0.00834310638090737,753.565929452874
0.0416869383470335,0.334838934463253,"812885",0.988820200109577,0.00834310638090737,719.649875705847
0.0436515832240166,0.334824671709074,"812885",0.988820200109577,0.00834310638090737,687.260295830332
0.0457088189614875,0.334809524648057,"812885",0.988820200109577,0.00834310638090737,656.328487184865
0.0478630092322639,0.334793438681896,"812885",0.988820200109577,0.00834310638090737,626.788839256212
0.0501187233627272,0.334776355870683,"812885",0.988820200109577,0.00834310638090737,598.578694490664
0.0524807460249773,0.334758214732149,"812885",0.988820200109577,0.00834310638090737,571.638215388974
0.0549540873857625,0.334738950029324,"812885",0.988820200109577,0.00834310638090737,545.910257582995
0.0575439937337157,0.334718492546004,"812885",0.988820200109577,0.00834310638090737,521.340248624813
0.0602559586074358,0.334696768849415,"812885",0.988820200109577,0.00834310638090737,497.876072231268
0.0630957344480193,0.334673701039395,"812885",0.988820200109577,0.00834310638090737,475.467957738334
0.0660693448007596,0.334649206483446,"812885",0.988820200109577,0.00834310638090737,454.068374530862
0.0691830970918936,0.334623197536939,"812885",0.988820200109577,0.00834310638090737,433.631931223778
0.072443596007499,0.334595581247762,"812885",0.988820200109577,0.00834310638090737,414.115279380866
0.0758577575029184,0.334566259044676,"812885",0.988820200109577,0.00834310638090737,395.477021566922
0.0794328234724281,0.334535126408617,"812885",0.988820200109577,0.00834310638090737,377.67762353825
0.0831763771102671,0.334502072526184,"812885",0.988820200109577,0.00834310638090737,360.679330385224
0.087096358995608,0.334466979924517,"812885",0.988820200109577,0.00834310638090737,344.446086449065
0.091201083935591,0.334429724086783,"812885",0.988820200109577,0.00834310638090737,328.943458842956
